20.66892	168.503732	168.502813	100.086825	100.085906	
20.6791	168.505282	168.502813	100.088375	100.085906	
20.68926	168.507447	168.502813	100.09054	100.085906	
20.69944	168.510239	168.502813	100.093332	100.085906	
20.70962	168.513653	168.502813	100.096746	100.085906	
20.71983	168.517704	168.502813	100.100797	100.094633	
20.72998	168.522345	168.502813	100.105438	100.094633	
20.74832	168.533207	168.502813	100.1163	100.094633	
20.75283	168.535809	168.502813	100.118902	100.094633	
20.76302	168.542492	168.502813	100.125585	100.094633	
20.78146	168.557085	168.502813	100.140178	100.094633	
20.78596	168.560576	168.502813	100.143669	100.094633	
20.79627	168.569402	168.502813	100.152496	100.094633	
20.8065	168.578779	168.511539	100.161873	100.094633	
20.81655	168.588596	168.511539	100.171689	100.103359	
20.82674	168.599172	168.520266	100.182266	100.112086	
20.83691	168.610348	168.528993	100.193441	100.112086	
20.84709	168.622153	168.546446	100.205247	100.129539	
20.8574	168.63476	168.563899	100.217854	100.146992	
20.86815	168.648619	168.581352	100.231712	100.164446	
20.87763	168.661335	168.607532	100.244428	100.181899	
20.88785	168.675681	168.633712	100.258774	100.199352	
20.89799	168.690534	168.651166	100.273628	100.216806	
20.90821	168.706152	168.677346	100.289245	100.242986	
20.91836	168.72226	168.703525	100.305354	100.260439	
20.92871	168.739342	168.720979	100.322435	100.286619	
20.93925	168.75742	168.738432	100.340514	100.304072	
20.94891	168.774503	168.755885	100.357597	100.321525	
20.96791	168.810906	168.773339	100.393999	100.347705	
20.97367	168.821823	168.799519	100.404917	100.373885	
20.98268	168.839571	168.816972	100.422665	100.391339	
20.99292	168.860417	168.843152	100.443511	100.417519	
21.00305	168.88165	168.860605	100.464744	100.434972	
21.01353	168.904276	168.878058	100.487369	100.461152	
21.02341	168.926195	168.904238	100.509289	100.487332	
21.03369	168.949626	168.921692	100.532719	100.513512	
21.04388	168.973478	168.947872	100.556571	100.530965	
21.054	168.997773	168.974052	100.580866	100.565871	
21.06426	169.023051	169.000231	100.606144	100.592051	
21.08263	169.07077	169.035138	100.653863	100.635685	
21.08717	169.082503	169.070045	100.665596	100.653138	
21.09745	169.109886	169.096225	100.692979	100.679318	
21.10766	169.137692	169.122405	100.720785	100.705498	
21.11775	169.165776	169.148584	100.748869	100.731678	
21.12804	169.195081	169.174764	100.778174	100.757858	
21.13814	169.224422	169.200944	100.807516	100.775311	
21.14835	169.254727	169.227124	100.837821	100.801491	
21.15846	169.285321	169.262031	100.868414	100.827671	
21.16922	169.318619	169.288211	100.901713	100.845124	
21.17892	169.349184	169.314391	100.932278	100.871304	
21.19763	169.410715	169.366751	100.993808	100.923664	
21.2022	169.425684	169.375477	101.008777	100.941117	
21.21241	169.459896	169.410384	101.042989	100.976024	
21.22257	169.494586	169.436564	101.077679	101.01093	
21.2328	169.530127	169.47147	101.113221	101.045837	
21.24298	169.566144	169.506377	101.149238	101.08947	
21.25317	169.602806	169.55001	101.185899	101.124377	
21.26328	169.639754	169.584917	101.222847	101.16801	
21.27354	169.677916	169.62855	101.261009	101.211643	
21.28377	169.71659	169.68091	101.299683	101.255277	
21.29388	169.755412	169.715816	101.338505	101.29891	
21.30409	169.795258	169.768176	101.378351	101.342543	
21.31433	169.835864	169.81181	101.418957	101.386176	
21.32453	169.876905	169.855443	101.459999	101.438536	
21.33469	169.918425	169.907803	101.501518	101.482169	
21.34481	169.960386	169.951436	101.543479	101.525803	
21.35508	170.003598	169.995069	101.586691	101.569436	
21.36518	170.04671	170.038702	101.629803	101.613069	
21.37543	170.091101	170.082336	101.674195	101.647976	
21.3858	170.136671	170.125969	101.719764	101.700336	
21.39578	170.181086	170.169602	101.764179	101.743969	
21.40603	170.227346	170.213235	101.810439	101.787602	
21.41624	170.274068	170.265595	101.857161	101.822509	
21.42644	170.321368	170.309228	101.904461	101.874868	
21.43657	170.368962	170.352862	101.952056	101.918502	
21.44677	170.417464	170.396495	102.000557	101.962135	
21.45692	170.466363	170.440128	102.049456	102.014495	
21.46716	170.516347	170.483761	102.09944	102.058128	
21.47741	170.566991	170.527395	102.150084	102.101761	
21.48763	170.618167	170.579754	102.201261	102.154121	
21.49768	170.669018	170.632114	102.252111	102.206481	
21.50797	170.721768	170.675748	102.304861	102.258841	
21.51814	170.774546	170.728107	102.357639	102.311201	
21.52833	170.828025	170.780467	102.411118	102.354834	
21.54668	170.926762	170.832827	102.509855	102.4421	
21.55123	170.951214	170.90264	102.534307	102.46828	
21.56149	171.00711	170.963727	102.590203	102.52064	
21.57215	171.065851	171.024813	102.648944	102.573	
21.58179	171.11947	171.077173	102.702563	102.62536	
21.59203	171.177167	171.146986	102.76026	102.686447	
21.6022	171.235002	171.199346	102.818095	102.738806	
21.61236	171.293463	171.260433	102.876556	102.799893	
21.62255	171.352685	171.321519	102.935779	102.860979	
21.63271	171.4124	171.382606	102.995493	102.922066	
21.64296	171.473228	171.443692	103.056321	102.991879	
21.65311	171.534102	171.513506	103.117195	103.052966	
21.66325	171.595459	171.574592	103.178552	103.122779	
21.69077	171.768185	171.688039	103.351279	103.306038	
21.69533	171.796569	171.766578	103.379663	103.340945	
21.70554	171.861011	171.836392	103.444104	103.410758	
21.71581	171.926485	171.906205	103.509578	103.480571	
21.72588	171.991222	171.976018	103.574315	103.550385	
21.73619	172.05822	172.037104	103.641314	103.620198	
21.74628	172.124314	172.106918	103.707408	103.681284	
21.75648	172.19189	172.176731	103.774984	103.742371	
21.76665	172.259761	172.246544	103.842854	103.812184	
21.77712	172.330335	172.316357	103.913428	103.881997	
21.78704	172.397796	172.377444	103.980889	103.943084	
21.79741	172.468969	172.43853	104.052062	104.012897	
21.80746	172.538521	172.508343	104.121615	104.073983	
21.81772	172.610215	172.578156	104.193308	104.143796	
21.82808	172.683183	172.64797	104.266277	104.204883	
21.84642	172.814862	172.717783	104.397955	104.327056	
21.85104	172.847996	172.805049	104.431089	104.361963	
21.86121	172.921669	172.874862	104.504763	104.431776	
21.87174	172.998642	172.953402	104.581735	104.501589	
21.88157	173.071035	173.031942	104.654129	104.571402	
21.8917	173.14627	173.110482	104.729364	104.649942	
21.9019	173.222659	173.189022	104.805753	104.728482	
21.91213	173.299909	173.267561	104.883003	104.807022	
21.92235	173.377672	173.346101	104.960765	104.894288	
21.93255	173.455968	173.424641	105.039061	104.972828	
21.94269	173.534418	173.503181	105.117512	105.060094	
21.95289	173.613952	173.590447	105.197045	105.138634	
21.9631	173.694094	173.668987	105.277187	105.225901	
21.97406	173.780977	173.747527	105.36407	105.313167	
21.98348	173.856097	173.826067	105.439191	105.400434	
21.99366	173.937981	173.913333	105.521075	105.4877	
22.00417	174.023077	174.0006	105.606171	105.574966	
22.01627	174.122126	174.07914	105.705219	105.662233	
22.02424	174.187561	174.166406	105.770654	105.740773	
22.03436	174.271383	174.253673	105.854476	105.819313	
22.04457	174.356553	174.340939	105.939646	105.906579	
22.05481	174.442722	174.428205	106.025816	105.993845	
22.06494	174.528418	174.515472	106.111511	106.081112	
22.07656	174.627762	174.602738	106.210856	106.177105	
22.08541	174.703715	174.681278	106.286809	106.246918	
22.0956	174.791872	174.777271	106.374965	106.334185	
22.10584	174.8811	174.864538	106.464194	106.430178	
22.11611	174.971783	174.951804	106.554876	106.517444	
22.12628	175.061098	175.030344	106.644191	106.604711	
22.1365	175.15196	175.126337	106.735053	106.691977	
22.1467	175.243367	175.213604	106.82646	106.779244	
22.15686	175.335006	175.30087	106.9181	106.875237	
22.16714	175.42833	175.396863	107.011423	106.962503	
22.17737	175.521816	175.475403	107.104909	107.058496	
22.18748	175.614907	175.571396	107.198	107.145763	
22.19782	175.710679	175.667389	107.293773	107.233029	
22.20814	175.806999	175.763382	107.390092	107.337749	
22.21808	175.900262	175.850649	107.483355	107.425015	
22.22835	175.997245	175.946642	107.580339	107.521009	
22.23855	176.094276	176.042635	107.677369	107.617002	
22.25716	176.273766	176.138628	107.85686	107.791535	
22.26178	176.318245	176.260801	107.901339	107.843894	
22.27202	176.418047	176.365521	108.001141	107.939888	
22.28217	176.516866	176.478967	108.099959	108.035881	
22.29239	176.61734	176.583687	108.200434	108.1406	
22.3025	176.717353	176.697133	108.300446	108.24532	
22.31906	176.883188	176.801853	108.466281	108.411126	
22.32358	176.928378	176.9153	108.511471	108.45476	
22.33376	177.030954	177.028746	108.614047	108.559479	
22.34409	177.135727	177.133466	108.71882	108.664199	
22.35416	177.238526	177.246912	108.821619	108.768919	
22.36447	177.344336	177.351632	108.927429	108.873639	
22.37478	177.450825	177.456352	109.033919	108.978358	
22.38484	177.555249	177.561071	109.138343	109.083078	
22.39505	177.662019	177.665791	109.245112	109.187798	
22.40515	177.768153	177.770511	109.351246	109.292518	
22.41535	177.875837	177.866504	109.458931	109.405964	
22.4256	177.984842	177.962497	109.567935	109.519411	
22.43571	178.092935	178.05849	109.676028	109.62413	
22.44589	178.2024	178.16321	109.785493	109.737577	
22.45627	178.314723	178.26793	109.897817	109.851023	
22.46628	178.423547	178.37265	110.006641	109.955743	
22.47681	178.53873	178.477369	110.121823	110.069189	
22.48663	178.644983	178.582089	110.228076	110.182636	
22.49683	178.754789	178.695535	110.337882	110.287355	
22.50706	178.864174	178.800255	110.447268	110.400802	
22.5172	178.972029	178.913702	110.555122	110.505522	
22.52768	179.082802	179.027148	110.665896	110.618968	
22.53765	179.187668	179.140594	110.770762	110.723688	
22.54786	179.294356	179.245314	110.877449	110.828408	
22.55796	179.39937	179.367487	110.982464	110.933127	
22.56821	179.50524	179.480934	111.088334	111.037847	
22.57914	179.617442	179.59438	111.200536	111.151293	
22.58859	179.713931	179.6991	111.297024	111.256013	
22.60702	179.899619	179.812546	111.482712	111.456726	
22.61158	179.94572	179.952173	111.528813	111.500359	
22.62182	180.048252	180.065619	111.631346	111.613806	
22.63212	180.150692	180.179065	111.733785	111.718525	
22.64218	180.250186	180.292512	111.83328	111.823245	
22.65239	180.350519	180.397231	111.933612	111.936692	
22.66262	180.450502	180.501951	112.033595	112.041411	
22.6728	180.549311	180.606671	112.132405	112.137404	
22.68319	180.649577	180.711391	112.23267	112.242124	
22.69318	180.745334	180.798657	112.328427	112.338117	
22.7033	180.841705	180.885924	112.424798	112.43411	
22.71362	180.939415	180.981917	112.522508	112.53883	
22.72374	181.034609	181.069183	112.617702	112.626097	
22.73393	181.129849	181.147723	112.712943	112.72209	
22.7442	181.225114	181.23499	112.808207	112.818083	
22.75429	181.318135	181.313529	112.901228	112.905349	
22.76451	181.411811	181.400796	112.994904	112.992616	
22.77464	181.504026	181.488062	113.087119	113.088609	
22.78491	181.596837	181.575329	113.179931	113.175875	
22.79513	181.688559	181.662595	113.271652	113.263142	
22.80533	181.779606	181.749862	113.362699	113.350408	
22.81543	181.86905	181.828401	113.452144	113.437675	
22.82564	181.958828	181.924395	113.541922	113.516215	
22.83579	182.047554	182.011661	113.630647	113.603481	
22.84607	182.136747	182.107654	113.71984	113.690747	
22.85637	182.225456	182.194921	113.808549	113.778014	
22.86643	182.311519	182.282187	113.894613	113.856554	
22.87701	182.401349	182.369454	113.984442	113.94382	
22.88682	182.484057	182.45672	114.06715	114.031087	
22.89699	182.569201	182.543986	114.152294	114.109626	
22.90714	182.65363	182.631253	114.236724	114.196893	
22.91743	182.738548	182.718519	114.321641	114.284159	
22.92766	182.822301	182.805786	114.405394	114.362699	
22.93774	182.90429	182.901779	114.487383	114.449966	
22.94804	182.987342	182.980319	114.570435	114.528506	
22.95806	183.067579	183.067585	114.650672	114.615772	
22.96826	183.148704	183.154852	114.731798	114.703038	
22.98096	183.248624	183.233392	114.831718	114.790305	
22.98875	183.309637	183.320658	114.89273	114.877571	
22.99896	183.388915	183.399198	114.972009	114.956111	
23.00926	183.468267	183.477738	115.051361	115.043378	
23.01931	183.545101	183.565004	115.128194	115.121917	
23.02957	183.622945	183.643544	115.206039	115.209184	
23.03964	183.69867	183.722084	115.281763	115.29645	
23.04984	183.774833	183.791897	115.357926	115.366264	
23.06007	183.850589	183.870437	115.433683	115.444803	
23.07904	183.988412	184.001336	115.571505	115.58443	
23.08663	184.043422	184.036243	115.626515	115.619336	
23.09378	184.094996	184.106056	115.678089	115.689149	
23.10403	184.168203	184.167143	115.751296	115.758963	
23.11397	184.23857	184.236956	115.821663	115.820049	
23.12418	184.310272	184.306769	115.893366	115.889862	
23.13423	184.380236	184.376582	115.963329	115.959676	
23.1444	184.450446	184.437669	116.033539	116.020762	
23.15461	184.520353	184.498755	116.103446	116.081849	
23.16462	184.588242	184.568568	116.171336	116.142935	
23.17479	184.656599	184.629655	116.239692	116.204022	
23.18494	184.724205	184.699468	116.307298	116.265108	
23.19514	184.791526	184.760555	116.37462	116.326195	
23.20541	184.858709	184.830368	116.441802	116.396008	
23.21534	184.92308	184.900181	116.506174	116.448368	
23.2258	184.990268	184.969994	116.573361	116.518181	
23.23569	185.053227	185.031081	116.63632	116.587994	
23.24578	185.11673	185.100894	116.699824	116.649081	
23.2559	185.179947	185.170707	116.76304	116.710167	
23.26599	185.242307	185.231794	116.8254	116.77998	
23.2762	185.304854	185.301607	116.887948	116.849793	
23.28638	185.366534	185.37142	116.949627	116.91088	
23.29651	185.42737	185.432506	117.010463	116.980693	
23.3067	185.487891	185.493593	117.070984	117.04178	
23.31674	185.546982	185.554679	117.130075	117.111593	
23.32699	185.60664	185.607039	117.189733	117.172679	
23.33698	185.664208	185.668126	117.247302	117.233766	
23.34717	185.722298	185.729212	117.305391	117.303579	
23.35732	185.77957	185.790299	117.362663	117.355939	
23.3674	185.835859	185.842659	117.418952	117.425752	
23.37755	185.891901	185.895019	117.474994	117.478112	
23.38799	185.948957	185.956105	117.53205	117.539198	
23.39781	186.001996	186.008465	117.585089	117.600285	
23.40798	186.056332	186.069552	117.639425	117.652645	
23.41809	186.109751	186.121911	117.692845	117.705005	
23.42836	186.163384	186.174271	117.746478	117.757365	
23.44697	186.2581	186.226631	117.841193	117.853358	
23.45134	186.280398	186.296444	117.863491	117.879538	
23.46148	186.331356	186.348804	117.91445	117.923171	
23.47162	186.38172	186.401164	117.964813	117.975531	
23.48176	186.431507	186.453524	118.0146	118.019164	
23.49197	186.481022	186.505884	118.064115	118.062797	
23.50208	186.529453	186.549517	118.112547	118.115157	
23.51223	186.577436	186.59315	118.160529	118.15879	
23.52232	186.624548	186.636784	118.207641	118.193697	
23.5325	186.6715	186.680417	118.254593	118.23733	
23.54264	186.717628	186.715323	118.300721	118.280963	
23.55279	186.763223	186.758957	118.346316	118.31587	
23.56292	186.808113	186.80259	118.391206	118.359503	
23.57302	186.852241	186.837496	118.435335	118.403136	
23.58435	186.901051	186.88113	118.484145	118.438043	
23.59343	186.939657	186.924763	118.52275	118.47295	
23.60354	186.982053	186.959669	118.565146	118.52531	
23.61364	187.023793	187.003303	118.606886	118.560216	
23.62375	187.06498	187.046936	118.648073	118.612576	
23.63399	187.106098	187.090569	118.689192	118.656209	
23.64428	187.146807	187.134202	118.729901	118.699842	
23.65924	187.204462	187.169109	118.787555	118.769656	
23.66451	187.224737	187.212742	118.807831	118.787109	
23.67484	187.263726	187.256375	118.84682	118.839469	
23.68495	187.301309	187.300009	118.884402	118.874375	
23.69528	187.339097	187.343642	118.92219	118.926735	
23.70547	187.375746	187.387275	118.95884	118.961642	
23.71564	187.4117	187.422182	118.994794	118.996548	
23.72641	187.449113	187.457088	119.032206	119.040182	
23.73603	187.482001	187.500722	119.065095	119.075088	
23.74586	187.515036	187.535628	119.09813	119.109995	
23.75601	187.548552	187.561808	119.131645	119.144901	
23.76618	187.581522	187.596715	119.164616	119.179808	
23.77654	187.614746	187.631621	119.197839	119.205988	
23.78748	187.648622	187.657801	119.231716	119.240894	
23.79656	187.676479	187.692708	119.259572	119.275801	
23.80671	187.707007	187.727614	119.2901	119.310708	
23.81687	187.736992	187.753794	119.320085	119.336888	
23.82696	187.766149	187.779974	119.349242	119.363068	
